LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
613,mail.cup.com,Mar,4,00:39:01,mail,CRON[18660],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
614,mail.cup.com,Mar,4,00:39:01,mail,CRON[18660],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
615,mail.cup.com,Mar,4,01:09:01,mail,CRON[19167],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
616,mail.cup.com,Mar,4,01:09:01,mail,CRON[19167],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
617,mail.cup.com,Mar,4,01:17:01,mail,CRON[19346],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
618,mail.cup.com,Mar,4,01:17:01,mail,CRON[19346],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
619,mail.cup.com,Mar,4,01:39:01,mail,CRON[19543],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
620,mail.cup.com,Mar,4,01:39:01,mail,CRON[19543],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
621,mail.cup.com,Mar,4,02:09:02,mail,CRON[19802],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
622,mail.cup.com,Mar,4,02:09:02,mail,CRON[19802],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
623,mail.cup.com,Mar,4,02:17:02,mail,CRON[19872],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
624,mail.cup.com,Mar,4,02:17:02,mail,CRON[19872],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
625,mail.cup.com,Mar,4,02:39:01,mail,CRON[19953],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
626,mail.cup.com,Mar,4,02:39:01,mail,CRON[19953],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
627,mail.cup.com,Mar,4,03:09:01,mail,CRON[20293],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
628,mail.cup.com,Mar,4,03:09:01,mail,CRON[20293],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
629,mail.cup.com,Mar,4,03:17:01,mail,CRON[20431],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
630,mail.cup.com,Mar,4,03:17:01,mail,CRON[20431],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
631,mail.cup.com,Mar,4,03:39:01,mail,CRON[20615],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
632,mail.cup.com,Mar,4,03:39:01,mail,CRON[20615],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
633,mail.cup.com,Mar,4,04:09:01,mail,CRON[20944],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
634,mail.cup.com,Mar,4,04:09:01,mail,CRON[20944],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
635,mail.cup.com,Mar,4,04:17:01,mail,CRON[21069],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
636,mail.cup.com,Mar,4,04:17:01,mail,CRON[21069],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
637,mail.cup.com,Mar,4,04:39:01,mail,CRON[21156],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
638,mail.cup.com,Mar,4,04:39:01,mail,CRON[21156],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
639,mail.cup.com,Mar,4,05:09:01,mail,CRON[21362],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
640,mail.cup.com,Mar,4,05:09:01,mail,CRON[21362],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
641,mail.cup.com,Mar,4,05:17:01,mail,CRON[21487],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
642,mail.cup.com,Mar,4,05:17:01,mail,CRON[21487],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
643,mail.cup.com,Mar,4,05:39:01,mail,CRON[21650],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
644,mail.cup.com,Mar,4,05:39:01,mail,CRON[21650],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
645,mail.cup.com,Mar,4,06:09:01,mail,CRON[21797],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
646,mail.cup.com,Mar,4,06:09:01,mail,CRON[21797],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
647,mail.cup.com,Mar,4,06:17:01,mail,CRON[21881],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
648,mail.cup.com,Mar,4,06:17:01,mail,CRON[21881],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
649,mail.cup.com,Mar,4,06:25:01,mail,CRON[21943],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
650,mail.cup.com,Mar,4,06:29:51,mail,CRON[21943],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
651,mail.cup.com,Mar,4,06:39:01,mail,CRON[22349],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
652,mail.cup.com,Mar,4,06:39:01,mail,CRON[22349],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
653,mail.cup.com,Mar,4,07:09:01,mail,CRON[22695],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
654,mail.cup.com,Mar,4,07:09:01,mail,CRON[22695],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
655,mail.cup.com,Mar,4,07:17:01,mail,CRON[22859],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
656,mail.cup.com,Mar,4,07:17:01,mail,CRON[22859],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
657,mail.cup.com,Mar,4,07:39:02,mail,CRON[23050],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
658,mail.cup.com,Mar,4,07:39:02,mail,CRON[23050],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
659,mail.cup.com,Mar,4,08:09:02,mail,CRON[23380],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
660,mail.cup.com,Mar,4,08:09:02,mail,CRON[23380],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
661,mail.cup.com,Mar,4,08:17:01,mail,CRON[23493],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
662,mail.cup.com,Mar,4,08:17:01,mail,CRON[23493],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
663,mail.cup.com,Mar,4,08:39:01,mail,CRON[23839],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
664,mail.cup.com,Mar,4,08:39:01,mail,CRON[23839],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
665,mail.cup.com,Mar,4,09:09:01,mail,CRON[24418],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
666,mail.cup.com,Mar,4,09:09:01,mail,CRON[24418],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
667,mail.cup.com,Mar,4,09:17:01,mail,CRON[24738],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
668,mail.cup.com,Mar,4,09:17:01,mail,CRON[24738],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
669,mail.cup.com,Mar,4,09:39:01,mail,CRON[25422],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
670,mail.cup.com,Mar,4,09:39:01,mail,CRON[25422],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
671,mail.cup.com,Mar,4,10:09:01,mail,CRON[26483],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
672,mail.cup.com,Mar,4,10:09:01,mail,CRON[26483],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
673,mail.cup.com,Mar,4,10:17:01,mail,CRON[26830],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
674,mail.cup.com,Mar,4,10:17:01,mail,CRON[26830],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
675,mail.cup.com,Mar,4,10:39:01,mail,CRON[27388],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
676,mail.cup.com,Mar,4,10:39:01,mail,CRON[27388],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
677,mail.cup.com,Mar,4,11:09:01,mail,CRON[28113],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
678,mail.cup.com,Mar,4,11:09:01,mail,CRON[28113],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
679,mail.cup.com,Mar,4,11:17:01,mail,CRON[28354],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
680,mail.cup.com,Mar,4,11:17:01,mail,CRON[28354],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
681,mail.cup.com,Mar,4,11:24:14,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=page rhost=127.0.0.1  user=page,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'page', '127', '0.0.1', 'page']"
682,mail.cup.com,Mar,4,11:24:22,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=page rhost=127.0.0.1  user=page,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'page', '127', '0.0.1', 'page']"
683,mail.cup.com,Mar,4,11:39:01,mail,CRON[29028],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
684,mail.cup.com,Mar,4,11:39:01,mail,CRON[29028],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
685,mail.cup.com,Mar,4,12:09:01,mail,CRON[29804],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
686,mail.cup.com,Mar,4,12:09:01,mail,CRON[29804],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
687,mail.cup.com,Mar,4,12:17:01,mail,CRON[30040],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
688,mail.cup.com,Mar,4,12:17:01,mail,CRON[30040],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
689,mail.cup.com,Mar,4,12:39:01,mail,CRON[30838],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
690,mail.cup.com,Mar,4,12:39:01,mail,CRON[30838],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
691,mail.cup.com,Mar,4,13:09:01,mail,CRON[31796],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
692,mail.cup.com,Mar,4,13:09:01,mail,CRON[31796],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
693,mail.cup.com,Mar,4,13:17:01,mail,CRON[32146],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
694,mail.cup.com,Mar,4,13:17:01,mail,CRON[32146],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
695,mail.cup.com,Mar,4,13:39:01,mail,CRON[447],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
696,mail.cup.com,Mar,4,13:39:01,mail,CRON[447],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
697,mail.cup.com,Mar,4,14:09:01,mail,CRON[1677],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
698,mail.cup.com,Mar,4,14:09:01,mail,CRON[1677],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
699,mail.cup.com,Mar,4,14:17:01,mail,CRON[2005],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
700,mail.cup.com,Mar,4,14:17:01,mail,CRON[2005],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
701,mail.cup.com,Mar,4,14:39:01,mail,CRON[2688],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
702,mail.cup.com,Mar,4,14:39:01,mail,CRON[2688],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
703,mail.cup.com,Mar,4,15:09:01,mail,CRON[3487],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
704,mail.cup.com,Mar,4,15:09:01,mail,CRON[3487],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
705,mail.cup.com,Mar,4,15:17:01,mail,CRON[3729],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
706,mail.cup.com,Mar,4,15:17:01,mail,CRON[3729],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
707,mail.cup.com,Mar,4,15:39:01,mail,CRON[4096],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
708,mail.cup.com,Mar,4,15:39:01,mail,CRON[4096],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
709,mail.cup.com,Mar,4,16:09:01,mail,CRON[4771],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
710,mail.cup.com,Mar,4,16:09:01,mail,CRON[4771],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
711,mail.cup.com,Mar,4,16:17:01,mail,CRON[4946],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
712,mail.cup.com,Mar,4,16:17:01,mail,CRON[4946],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
713,mail.cup.com,Mar,4,16:39:02,mail,CRON[5267],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
714,mail.cup.com,Mar,4,16:39:02,mail,CRON[5267],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
715,mail.cup.com,Mar,4,16:43:55,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=page rhost=127.0.0.1  user=page,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'page', '127', '0.0.1', 'page']"
716,mail.cup.com,Mar,4,16:44:02,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=page rhost=127.0.0.1  user=page,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'page', '127', '0.0.1', 'page']"
717,mail.cup.com,Mar,4,17:09:02,mail,CRON[5953],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
718,mail.cup.com,Mar,4,17:09:02,mail,CRON[5953],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
719,mail.cup.com,Mar,4,17:17:01,mail,CRON[6106],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
720,mail.cup.com,Mar,4,17:17:01,mail,CRON[6106],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
721,mail.cup.com,Mar,4,17:39:01,mail,CRON[6453],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
722,mail.cup.com,Mar,4,17:39:01,mail,CRON[6453],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
723,mail.cup.com,Mar,4,18:09:01,mail,CRON[6895],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
724,mail.cup.com,Mar,4,18:09:01,mail,CRON[6895],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
725,mail.cup.com,Mar,4,18:17:01,mail,CRON[7039],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
726,mail.cup.com,Mar,4,18:17:01,mail,CRON[7039],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
727,mail.cup.com,Mar,4,18:39:01,mail,CRON[7226],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
728,mail.cup.com,Mar,4,18:39:01,mail,CRON[7226],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
729,mail.cup.com,Mar,4,19:09:01,mail,CRON[7490],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
730,mail.cup.com,Mar,4,19:09:01,mail,CRON[7490],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
731,mail.cup.com,Mar,4,19:09:08,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=trula rhost=127.0.0.1  user=trula,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'trula', '127', '0.0.1', 'trula']"
732,mail.cup.com,Mar,4,19:09:16,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=trula rhost=127.0.0.1  user=trula,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'trula', '127', '0.0.1', 'trula']"
733,mail.cup.com,Mar,4,19:17:01,mail,CRON[7757],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
734,mail.cup.com,Mar,4,19:17:01,mail,CRON[7757],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
735,mail.cup.com,Mar,4,19:25:47,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127', '0.0.1', 'daryl']"
736,mail.cup.com,Mar,4,19:25:48,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127', '0.0.1', 'daryl']"
737,mail.cup.com,Mar,4,19:25:48,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127', '0.0.1', 'daryl']"
738,mail.cup.com,Mar,4,19:25:48,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127', '0.0.1', 'daryl']"
739,mail.cup.com,Mar,4,19:25:48,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127', '0.0.1', 'daryl']"
740,mail.cup.com,Mar,4,19:25:48,mail,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,e4c34c7d,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>.<*>.<*>.<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127', '0.0.1', 'daryl']"
