LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
211,cup,Mar,1,11:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
212,cup,Mar,1,11:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
213,cup,Mar,1,11:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
214,cup,Mar,1,12:09:16,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
215,cup,Mar,1,12:09:16,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
216,cup,Mar,1,12:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
217,cup,Mar,1,12:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
218,cup,Mar,1,13:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
219,cup,Mar,1,13:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
220,cup,Mar,1,13:16:52,mail,systemd[1],Starting Daily apt download activities...,b37fee6f,Starting Daily apt download activities...,[]
221,cup,Mar,1,13:16:53,mail,systemd[1],Started Daily apt download activities.,43d542ce,Started Daily apt download activities.,[]
222,cup,Mar,1,13:16:53,mail,systemd[1],apt-daily.timer: Adding 6h 43min 10.220361s random time.,8cabb1a7,apt-daily.timer: Adding <*> <*> <*> random time.,"['6h', '43min 10.220361s']"
223,cup,Mar,1,13:16:53,mail,systemd[1],apt-daily.timer: Adding 4h 38min 19.151021s random time.,8cabb1a7,apt-daily.timer: Adding <*> <*> <*> random time.,"['4h', '38min 19.151021s']"
224,cup,Mar,1,13:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
225,cup,Mar,1,13:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
226,cup,Mar,1,14:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
227,cup,Mar,1,14:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
228,cup,Mar,1,14:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
229,cup,Mar,1,14:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
230,cup,Mar,1,15:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
231,cup,Mar,1,15:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
232,cup,Mar,1,15:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
233,cup,Mar,1,15:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
234,cup,Mar,1,16:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
235,cup,Mar,1,16:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
236,cup,Mar,1,16:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
237,cup,Mar,1,16:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
238,cup,Mar,1,17:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
239,cup,Mar,1,17:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
240,cup,Mar,1,17:11:50,mail,dhclient[375],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
241,cup,Mar,1,17:11:50,mail,dhclient[375],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
242,cup,Mar,1,17:11:50,mail,dhclient[375],bound to 192.168.10.154 -- renewal in 37985 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['192.168.10.154', '37985']"
243,cup,Mar,1,17:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
244,cup,Mar,1,17:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
245,cup,Mar,1,17:48:42,mail,dhclient[406],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
246,cup,Mar,1,17:48:42,mail,dhclient[406],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
247,cup,Mar,1,17:48:42,mail,dhclient[406],bound to 192.168.10.154 -- renewal in 34744 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['192.168.10.154', '34744']"
248,cup,Mar,1,18:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
249,cup,Mar,1,18:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
250,cup,Mar,1,18:26:18,mail,systemd[1],Starting Cleanup of Temporary Directories...,038a758d,Starting Cleanup of Temporary Directories...,[]
251,cup,Mar,1,18:26:18,mail,systemd[1],Started Cleanup of Temporary Directories.,20447797,Started Cleanup of Temporary Directories.,[]
252,cup,Mar,1,18:39:49,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
253,cup,Mar,1,18:39:49,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
254,cup,Mar,1,19:09:48,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
255,cup,Mar,1,19:09:48,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
256,cup,Mar,1,19:39:10,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
257,cup,Mar,1,19:39:10,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
258,cup,Mar,1,20:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
259,cup,Mar,1,20:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
260,cup,Mar,1,20:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
261,cup,Mar,1,20:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
262,cup,Mar,1,21:09:11,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
263,cup,Mar,1,21:09:11,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
264,cup,Mar,1,21:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
265,cup,Mar,1,21:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
266,cup,Mar,1,22:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
267,cup,Mar,1,22:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
268,cup,Mar,1,22:38:52,mail,systemd[1],Starting Daily apt download activities...,b37fee6f,Starting Daily apt download activities...,[]
269,cup,Mar,1,22:38:53,mail,systemd[1],Started Daily apt download activities.,43d542ce,Started Daily apt download activities.,[]
270,cup,Mar,1,22:38:53,mail,systemd[1],apt-daily.timer: Adding 3h 28min 22.384009s random time.,8cabb1a7,apt-daily.timer: Adding <*> <*> <*> random time.,"['3h', '28min 22.384009s']"
271,cup,Mar,1,22:38:53,mail,systemd[1],apt-daily.timer: Adding 6h 29min 53.433088s random time.,8cabb1a7,apt-daily.timer: Adding <*> <*> <*> random time.,"['6h', '29min 53.433088s']"
272,cup,Mar,1,22:39:49,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
273,cup,Mar,1,22:39:49,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
274,cup,Mar,1,23:09:48,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
275,cup,Mar,1,23:09:49,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
276,cup,Mar,1,23:39:48,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
277,cup,Mar,1,23:39:48,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
278,cup,Mar,2,00:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
279,cup,Mar,2,00:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
280,cup,Mar,2,00:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
281,cup,Mar,2,00:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
282,cup,Mar,2,01:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
283,cup,Mar,2,01:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
284,cup,Mar,2,01:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
285,cup,Mar,2,01:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
286,cup,Mar,2,02:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
287,cup,Mar,2,02:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
288,cup,Mar,2,02:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
289,cup,Mar,2,02:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
290,cup,Mar,2,03:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
291,cup,Mar,2,03:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
292,cup,Mar,2,03:27:46,mail,dhclient[406],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
293,cup,Mar,2,03:27:46,mail,dhclient[406],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
294,cup,Mar,2,03:27:46,mail,dhclient[406],bound to 192.168.10.154 -- renewal in 37897 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['192.168.10.154', '37897']"
295,cup,Mar,2,03:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
296,cup,Mar,2,03:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
297,cup,Mar,2,03:44:56,mail,dhclient[375],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
298,cup,Mar,2,03:44:56,mail,dhclient[375],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
299,cup,Mar,2,03:44:56,mail,dhclient[375],bound to 192.168.10.154 -- renewal in 31305 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['192.168.10.154', '31305']"
300,cup,Mar,2,04:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
301,cup,Mar,2,04:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
302,cup,Mar,2,04:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
303,cup,Mar,2,04:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
304,cup,Mar,2,05:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
305,cup,Mar,2,05:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
306,cup,Mar,2,05:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
307,cup,Mar,2,05:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
308,cup,Mar,2,06:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
309,cup,Mar,2,06:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
310,cup,Mar,2,06:25:43,mail,systemd[1],Reloading The Apache HTTP Server.,d7be613d,Reloading The Apache HTTP Server.,[]
311,cup,Mar,2,06:25:43,mail,systemd[1],Reloaded The Apache HTTP Server.,bfae94f5,Reloaded The Apache HTTP Server.,[]
312,cup,Mar,2,06:29:35,mail,systemd[1],Stopping Security Auditing Service...,ba7787c1,Stopping Security Auditing Service...,[]
313,cup,Mar,2,06:29:35,mail,auditd[32572],The audit daemon is exiting.,2e87be9e,The audit daemon is exiting.,[]
314,cup,Mar,2,06:29:35,mail,systemd[1],Stopped Security Auditing Service.,bc851626,Stopped Security Auditing Service.,[]
315,cup,Mar,2,06:29:35,mail,systemd[1],Starting Security Auditing Service...,6be8674a,Starting Security Auditing Service...,[]
316,cup,Mar,2,06:29:35,mail,auditd[26519],Started dispatcher: /sbin/audispd pid: 26522,53f856aa,Started dispatcher: /<*> pid: <*>,"['sbin/audispd', '26522']"
317,cup,Mar,2,06:29:35,mail,auditd[26519],"Init complete, auditd 2.6.7 listening for events (startup state enable)",1dc1bdd9,"Init complete, auditd <*>.<*>.<*> listening for events (startup state enable)","['2', '6.7']"
318,cup,Mar,2,06:29:36,mail,augenrules[26520],/sbin/augenrules: No change,dd23ebe3,/<*>: No change,['sbin/augenrules']
319,cup,Mar,2,06:29:36,mail,augenrules[26520],No rules,cc63a5ac,No rules,[]
320,cup,Mar,2,06:29:36,mail,augenrules[26520],enabled 1,669adf99,enabled <*>,['1']
321,cup,Mar,2,06:29:36,mail,augenrules[26520],failure 1,769dc921,failure <*>,['1']
322,cup,Mar,2,06:29:36,mail,augenrules[26520],pid 26519,dce780ab,pid <*>,['26519']
323,cup,Mar,2,06:29:36,mail,augenrules[26520],rate_limit 0,df89639b,rate_limit <*>,['0']
324,cup,Mar,2,06:29:36,mail,augenrules[26520],backlog_limit 81920,972148e8,backlog_limit <*>,['81920']
325,cup,Mar,2,06:29:36,mail,augenrules[26520],lost 878,f03cbe60,lost <*>,['878']
326,cup,Mar,2,06:29:36,mail,augenrules[26520],backlog 1,058f6143,backlog <*>,['1']
327,cup,Mar,2,06:29:36,mail,augenrules[26520],backlog_wait_time 0,26a2e0f6,backlog_wait_time <*>,['0']
328,cup,Mar,2,06:29:36,mail,augenrules[26520],enabled 1,669adf99,enabled <*>,['1']
329,cup,Mar,2,06:29:36,mail,augenrules[26520],failure 1,769dc921,failure <*>,['1']
330,cup,Mar,2,06:29:36,mail,augenrules[26520],pid 26519,dce780ab,pid <*>,['26519']
331,cup,Mar,2,06:29:36,mail,augenrules[26520],rate_limit 0,df89639b,rate_limit <*>,['0']
332,cup,Mar,2,06:29:36,mail,augenrules[26520],backlog_limit 81920,972148e8,backlog_limit <*>,['81920']
333,cup,Mar,2,06:29:36,mail,augenrules[26520],lost 878,f03cbe60,lost <*>,['878']
334,cup,Mar,2,06:29:36,mail,augenrules[26520],backlog 1,058f6143,backlog <*>,['1']
335,cup,Mar,2,06:29:36,mail,augenrules[26520],backlog_wait_time 0,26a2e0f6,backlog_wait_time <*>,['0']
336,cup,Mar,2,06:29:36,mail,systemd[1],Started Security Auditing Service.,18e1df3f,Started Security Auditing Service.,[]
337,cup,Mar,2,06:37:52,mail,systemd[1],Starting Daily apt upgrade and clean activities...,76b18ae2,Starting Daily apt upgrade and clean activities...,[]
338,cup,Mar,2,06:37:53,mail,systemd[1],Started Daily apt upgrade and clean activities.,be35dfa1,Started Daily apt upgrade and clean activities.,[]
339,cup,Mar,2,06:37:53,mail,systemd[1],apt-daily-upgrade.timer: Adding 35min 42.089682s random time.,640a7d30,apt-daily-upgrade.timer: Adding <*> <*> random time.,['35min 42.089682s']
340,cup,Mar,2,06:37:53,mail,systemd[1],apt-daily-upgrade.timer: Adding 39min 52.948791s random time.,640a7d30,apt-daily-upgrade.timer: Adding <*> <*> random time.,['39min 52.948791s']
341,cup,Mar,2,06:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
342,cup,Mar,2,06:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
343,cup,Mar,2,07:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
344,cup,Mar,2,07:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
345,cup,Mar,2,07:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
346,cup,Mar,2,07:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
347,cup,Mar,2,08:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
348,cup,Mar,2,08:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
349,cup,Mar,2,08:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
350,cup,Mar,2,08:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
351,cup,Mar,2,09:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
352,cup,Mar,2,09:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
353,cup,Mar,2,09:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
354,cup,Mar,2,09:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
355,cup,Mar,2,10:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
356,cup,Mar,2,10:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
357,cup,Mar,2,10:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
358,cup,Mar,2,10:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
359,cup,Mar,2,11:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
360,cup,Mar,2,11:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
361,cup,Mar,2,11:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
362,cup,Mar,2,11:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
363,cup,Mar,2,12:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
364,cup,Mar,2,12:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
365,cup,Mar,2,12:26:41,mail,dhclient[375],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
366,cup,Mar,2,12:26:41,mail,dhclient[375],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
367,cup,Mar,2,12:26:41,mail,dhclient[375],bound to 192.168.10.154 -- renewal in 39568 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['192.168.10.154', '39568']"
368,cup,Mar,2,12:30:18,mail,systemd[1],Starting Daily apt download activities...,b37fee6f,Starting Daily apt download activities...,[]
369,cup,Mar,2,12:30:19,mail,systemd[1],Started Daily apt download activities.,43d542ce,Started Daily apt download activities.,[]
370,cup,Mar,2,12:30:19,mail,systemd[1],apt-daily.timer: Adding 3h 44min 45.498229s random time.,8cabb1a7,apt-daily.timer: Adding <*> <*> <*> random time.,"['3h', '44min 45.498229s']"
371,cup,Mar,2,12:30:19,mail,systemd[1],apt-daily.timer: Adding 11h 37.753829s random time.,d7af9dc8,apt-daily.timer: Adding 11h <*>.753829s random time.,['37']
372,cup,Mar,2,12:39:48,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
373,cup,Mar,2,12:39:48,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
374,cup,Mar,2,13:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
375,cup,Mar,2,13:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
376,cup,Mar,2,13:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
377,cup,Mar,2,13:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
378,cup,Mar,2,13:59:23,mail,dhclient[406],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
379,cup,Mar,2,13:59:23,mail,dhclient[406],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
380,cup,Mar,2,13:59:23,mail,dhclient[406],bound to 192.168.10.154 -- renewal in 34805 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['192.168.10.154', '34805']"
381,cup,Mar,2,14:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
382,cup,Mar,2,14:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
383,cup,Mar,2,14:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
384,cup,Mar,2,14:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
385,cup,Mar,2,15:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
386,cup,Mar,2,15:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
387,cup,Mar,2,15:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
388,cup,Mar,2,15:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
389,cup,Mar,2,16:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
390,cup,Mar,2,16:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
391,cup,Mar,2,16:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
392,cup,Mar,2,16:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
393,cup,Mar,2,17:09:06,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
394,cup,Mar,2,17:09:06,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
395,cup,Mar,2,17:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
396,cup,Mar,2,17:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
397,cup,Mar,2,18:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
398,cup,Mar,2,18:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
399,cup,Mar,2,18:27:18,mail,systemd[1],Starting Cleanup of Temporary Directories...,038a758d,Starting Cleanup of Temporary Directories...,[]
400,cup,Mar,2,18:27:18,mail,systemd[1],Started Cleanup of Temporary Directories.,20447797,Started Cleanup of Temporary Directories.,[]
401,cup,Mar,2,18:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
402,cup,Mar,2,18:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
403,cup,Mar,2,19:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
404,cup,Mar,2,19:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
405,cup,Mar,2,19:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
406,cup,Mar,2,19:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
407,cup,Mar,2,20:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
408,cup,Mar,2,20:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
409,cup,Mar,2,20:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
410,cup,Mar,2,20:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
411,cup,Mar,2,21:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
412,cup,Mar,2,21:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
413,cup,Mar,2,21:39:08,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
414,cup,Mar,2,21:39:08,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
415,cup,Mar,2,22:09:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
416,cup,Mar,2,22:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
417,cup,Mar,2,22:39:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
418,cup,Mar,2,22:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
419,cup,Mar,2,23:09:19,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
420,cup,Mar,2,23:09:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
421,cup,Mar,2,23:26:09,mail,dhclient[375],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
422,cup,Mar,2,23:26:09,mail,dhclient[375],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
423,cup,Mar,2,23:26:09,mail,dhclient[375],bound to 192.168.10.154 -- renewal in 30310 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['192.168.10.154', '30310']"
424,cup,Mar,2,23:39:18,mail,systemd[1],Starting Clean php session files...,73f564e0,Starting Clean php session files...,[]
425,cup,Mar,2,23:39:19,mail,systemd[1],Started Clean php session files.,6d8806bb,Started Clean php session files.,[]
426,cup,Mar,2,23:39:28,mail,dhclient[406],DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,8dbb2c05,DHCPREQUEST of <*> on eth0 to <*> port <*>,"['192.168.10.154', '192.168.10.2', '67']"
427,cup,Mar,2,23:39:28,mail,dhclient[406],DHCPACK of 192.168.10.154 from 192.168.10.2,151a0778,DHCPACK of <*> from <*>,"['192.168.10.154', '192.168.10.2']"
