LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
2855,cup,Feb,29,09:03:40,mail-0,dovecot,imap(irwin): Logged out in=79 out=874,36648ccb,imap(irwin): Logged out in=<*> out=<*>,"['79', '874']"
2856,cup,Feb,29,09:03:50,mail-0,dovecot,"imap-login: Login: user=<maile>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5052, secured, session=<aaKNO7Of4I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<maile>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5052', 'session=<aaKNO7Of4I5/AAAB>']"
2857,cup,Feb,29,09:03:50,mail-0,dovecot,"imap(maile): Error: file_dotlock_create(/var/mail/maile) failed: Permission denied (euid=1003(maile) egid=1003(maile) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",0aa1642d,"imap(maile): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(maile) egid=<*>(maile) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/maile', '1003', '1003', 'var/mail', '8', '0:8', '0775', 'mail']"
2858,cup,Feb,29,09:03:50,mail-0,dovecot,imap(maile): Logged out in=79 out=876,91ae1219,imap(maile): Logged out in=<*> out=<*>,"['79', '876']"
2859,cup,Feb,29,09:03:54,mail-0,dovecot,"imap-login: Login: user=<maile>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5054, secured, session=<74fEO7Of4o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<maile>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5054', 'session=<74fEO7Of4o5/AAAB>']"
2860,cup,Feb,29,09:03:54,mail-0,dovecot,"imap(maile): Error: file_dotlock_create(/var/mail/maile) failed: Permission denied (euid=1003(maile) egid=1003(maile) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",0aa1642d,"imap(maile): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(maile) egid=<*>(maile) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/maile', '1003', '1003', 'var/mail', '8', '0:8', '0775', 'mail']"
2861,cup,Feb,29,09:03:54,mail-0,dovecot,imap(maile): Logged out in=267 out=3601,91ae1219,imap(maile): Logged out in=<*> out=<*>,"['267', '3601']"
2862,cup,Feb,29,09:03:57,mail-0,dovecot,"imap-login: Login: user=<irwin>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5057, secured, session=<RtP6O7Of5I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<irwin>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5057', 'session=<RtP6O7Of5I5/AAAB>']"
2863,cup,Feb,29,09:03:57,mail-0,dovecot,imap(irwin): Logged out in=39 out=551,36648ccb,imap(irwin): Logged out in=<*> out=<*>,"['39', '551']"
2864,cup,Feb,29,09:04:00,mail-0,dovecot,"imap-login: Login: user=<irwin>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5059, secured, session=<A6QbPLOf5o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<irwin>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5059', 'session=<A6QbPLOf5o5/AAAB>']"
2865,cup,Feb,29,09:04:00,mail-0,dovecot,imap(irwin): Logged out in=78 out=661,36648ccb,imap(irwin): Logged out in=<*> out=<*>,"['78', '661']"
2866,cup,Feb,29,09:04:00,mail-0,dovecot,"imap-login: Login: user=<maile>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5061, secured, session=<x/QePLOf6I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<maile>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5061', 'session=<x/QePLOf6I5/AAAB>']"
2867,cup,Feb,29,09:04:00,mail-0,dovecot,"imap(maile): Error: file_dotlock_create(/var/mail/maile) failed: Permission denied (euid=1003(maile) egid=1003(maile) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",0aa1642d,"imap(maile): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(maile) egid=<*>(maile) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/maile', '1003', '1003', 'var/mail', '8', '0:8', '0775', 'mail']"
2868,cup,Feb,29,09:04:00,mail-0,dovecot,imap(maile): Logged out in=263 out=3610,91ae1219,imap(maile): Logged out in=<*> out=<*>,"['263', '3610']"
2869,cup,Feb,29,09:04:03,mail-0,dovecot,"imap-login: Login: user=<page>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5064, secured, session=<zVRHPLOf6o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<page>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5064', 'session=<zVRHPLOf6o5/AAAB>']"
2870,cup,Feb,29,09:04:03,mail-0,dovecot,"imap(page): Error: file_dotlock_create(/var/mail/page) failed: Permission denied (euid=1015(page) egid=1015(page) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",56ffcd44,"imap(page): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(page) egid=<*>(page) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/page', '1015', '1015', 'var/mail', '8', '0:8', '0775', 'mail']"
2871,cup,Feb,29,09:04:03,mail-0,dovecot,imap(page): Logged out in=79 out=874,36724d5f,imap(page): Logged out in=<*> out=<*>,"['79', '874']"
2872,cup,Feb,29,09:04:03,mail-0,dovecot,"imap-login: Login: user=<georgie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5067, secured, session=<wD9OPLOf7I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<georgie>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5067', 'session=<wD9OPLOf7I5/AAAB>']"
2873,cup,Feb,29,09:04:03,mail-0,dovecot,"imap(georgie): Error: file_dotlock_create(/var/mail/georgie) failed: Permission denied (euid=1006(georgie) egid=1006(georgie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",52ef514c,"imap(georgie): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(georgie) egid=<*>(georgie) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/georgie', '1006', '1006', 'var/mail', '8', '0:8', '0775', 'mail']"
2874,cup,Feb,29,09:04:03,mail-0,dovecot,imap(georgie): Logged out in=79 out=876,b287254d,imap(georgie): Logged out in=<*> out=<*>,"['79', '876']"
2875,cup,Feb,29,09:04:03,mail-0,dovecot,"imap-login: Login: user=<maile>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5069, secured, session=<WVtXPLOf7o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<maile>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5069', 'session=<WVtXPLOf7o5/AAAB>']"
2876,cup,Feb,29,09:04:03,mail-0,dovecot,imap(maile): Logged out in=39 out=551,91ae1219,imap(maile): Logged out in=<*> out=<*>,"['39', '551']"
2877,cup,Feb,29,09:04:04,mail-0,dovecot,"imap-login: Login: user=<tiny>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5071, secured, session=<h+1jPLOf8I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<tiny>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5071', 'session=<h+1jPLOf8I5/AAAB>']"
2878,cup,Feb,29,09:04:04,mail-0,dovecot,"imap(tiny): Error: file_dotlock_create(/var/mail/tiny) failed: Permission denied (euid=1014(tiny) egid=1014(tiny) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",99ed1872,"imap(tiny): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(tiny) egid=<*>(tiny) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/tiny', '1014', '1014', 'var/mail', '8', '0:8', '0775', 'mail']"
2879,cup,Feb,29,09:04:04,mail-0,dovecot,imap(tiny): Logged out in=79 out=873,25435735,imap(tiny): Logged out in=<*> out=<*>,"['79', '873']"
2880,cup,Feb,29,09:04:07,mail-0,dovecot,"imap-login: Login: user=<georgie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5074, secured, session=<DWmMPLOf8o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<georgie>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5074', 'session=<DWmMPLOf8o5/AAAB>']"
2881,cup,Feb,29,09:04:07,mail-0,dovecot,imap(georgie): Logged out in=39 out=551,b287254d,imap(georgie): Logged out in=<*> out=<*>,"['39', '551']"
2882,cup,Feb,29,09:04:07,mail-0,dovecot,"imap-login: Login: user=<georgie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5077, secured, session=<8HiUPLOf9I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<georgie>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5077', 'session=<8HiUPLOf9I5/AAAB>']"
2883,cup,Feb,29,09:04:07,mail-0,dovecot,"imap(georgie): Error: file_dotlock_create(/var/mail/georgie) failed: Permission denied (euid=1006(georgie) egid=1006(georgie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",52ef514c,"imap(georgie): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(georgie) egid=<*>(georgie) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/georgie', '1006', '1006', 'var/mail', '8', '0:8', '0775', 'mail']"
2884,cup,Feb,29,09:04:08,mail-0,dovecot,"imap(georgie): Error: file_dotlock_create(/var/mail/georgie) failed: Permission denied (euid=1006(georgie) egid=1006(georgie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",52ef514c,"imap(georgie): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(georgie) egid=<*>(georgie) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/georgie', '1006', '1006', 'var/mail', '8', '0:8', '0775', 'mail']"
2885,cup,Feb,29,09:04:08,mail-0,dovecot,imap(georgie): Logged out in=371 out=5599,b287254d,imap(georgie): Logged out in=<*> out=<*>,"['371', '5599']"
2886,cup,Feb,29,09:04:08,mail-0,dovecot,"imap-login: Login: user=<irwin>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5079, secured, session=<VeuVPLOf9o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<irwin>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5079', 'session=<VeuVPLOf9o5/AAAB>']"
2887,cup,Feb,29,09:04:08,mail-0,dovecot,imap(irwin): Logged out in=78 out=661,36648ccb,imap(irwin): Logged out in=<*> out=<*>,"['78', '661']"
2888,cup,Feb,29,09:04:12,mail-0,dovecot,"imap-login: Login: user=<irwin>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5083, secured, session=<COXbPLOf+I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<irwin>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5083', 'session=<COXbPLOf+I5/AAAB>']"
2889,cup,Feb,29,09:04:12,mail-0,dovecot,imap(irwin): Logged out in=78 out=661,36648ccb,imap(irwin): Logged out in=<*> out=<*>,"['78', '661']"
2890,cup,Feb,29,09:04:14,mail-0,dovecot,"imap-login: Login: user=<maile>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5093, secured, session=<p/T5PLOf+o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<maile>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5093', 'session=<p/T5PLOf+o5/AAAB>']"
2891,cup,Feb,29,09:04:14,mail-0,dovecot,imap(maile): Logged out in=1252 out=548,91ae1219,imap(maile): Logged out in=<*> out=<*>,"['1252', '548']"
2892,cup,Feb,29,09:04:15,mail-0,dovecot,"imap-login: Login: user=<georgie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5096, secured, session=<7y0CPbOf/I5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<georgie>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5096', 'session=<7y0CPbOf/I5/AAAB>']"
2893,cup,Feb,29,09:04:15,mail-0,dovecot,"imap(georgie): Error: file_dotlock_create(/var/mail/georgie) failed: Permission denied (euid=1006(georgie) egid=1006(georgie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",52ef514c,"imap(georgie): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(georgie) egid=<*>(georgie) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/georgie', '1006', '1006', 'var/mail', '8', '0:8', '0775', 'mail']"
2894,cup,Feb,29,09:04:15,mail-0,dovecot,imap(georgie): Logged out in=263 out=5136,b287254d,imap(georgie): Logged out in=<*> out=<*>,"['263', '5136']"
2895,cup,Feb,29,09:04:19,mail-0,dovecot,"imap-login: Login: user=<georgie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5098, secured, session=<6b5APbOf/o5/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<georgie>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5098', 'session=<6b5APbOf/o5/AAAB>']"
2896,cup,Feb,29,09:04:19,mail-0,dovecot,imap(georgie): Logged out in=39 out=551,b287254d,imap(georgie): Logged out in=<*> out=<*>,"['39', '551']"
2897,cup,Feb,29,09:04:20,mail-0,dovecot,"imap-login: Login: user=<trula>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5100, secured, session=<w6hNPbOfAI9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<trula>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5100', 'session=<w6hNPbOfAI9/AAAB>']"
2898,cup,Feb,29,09:04:20,mail-0,dovecot,"imap(trula): Error: file_dotlock_create(/var/mail/trula) failed: Permission denied (euid=1012(trula) egid=1012(trula) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",949605ac,"imap(trula): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(trula) egid=<*>(trula) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/trula', '1012', '1012', 'var/mail', '8', '0:8', '0775', 'mail']"
2899,cup,Feb,29,09:04:20,mail-0,dovecot,imap(trula): Logged out in=79 out=836,6dfaa66e,imap(trula): Logged out in=<*> out=<*>,"['79', '836']"
2900,cup,Feb,29,09:04:30,mail-0,dovecot,"imap-login: Login: user=<georgie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5108, secured, session=<p2LuPbOfBI9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<georgie>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5108', 'session=<p2LuPbOfBI9/AAAB>']"
2901,cup,Feb,29,09:04:30,mail-0,dovecot,imap(georgie): Logged out in=904 out=548,b287254d,imap(georgie): Logged out in=<*> out=<*>,"['904', '548']"
2902,cup,Feb,29,09:04:38,mail-0,dovecot,"imap-login: Login: user=<page>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5111, secured, session=<Va1gPrOfCI9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<page>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5111', 'session=<Va1gPrOfCI9/AAAB>']"
2903,cup,Feb,29,09:04:38,mail-0,dovecot,"imap(page): Error: file_dotlock_create(/var/mail/page) failed: Permission denied (euid=1015(page) egid=1015(page) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",56ffcd44,"imap(page): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(page) egid=<*>(page) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/page', '1015', '1015', 'var/mail', '8', '0:8', '0775', 'mail']"
2904,cup,Feb,29,09:04:38,mail-0,dovecot,imap(page): Logged out in=79 out=874,36724d5f,imap(page): Logged out in=<*> out=<*>,"['79', '874']"
2905,cup,Feb,29,09:04:45,mail-0,dovecot,"imap-login: Login: user=<irwin>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5118, secured, session=<8BzOPrOfCo9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<irwin>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5118', 'session=<8BzOPrOfCo9/AAAB>']"
2906,cup,Feb,29,09:04:45,mail-0,dovecot,"imap(irwin): Error: file_dotlock_create(/var/mail/irwin) failed: Permission denied (euid=1011(irwin) egid=1011(irwin) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",ef9bd461,"imap(irwin): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(irwin) egid=<*>(irwin) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/irwin', '1011', '1011', 'var/mail', '8', '0:8', '0775', 'mail']"
2907,cup,Feb,29,09:04:45,mail-0,dovecot,imap(irwin): Logged out in=79 out=874,36648ccb,imap(irwin): Logged out in=<*> out=<*>,"['79', '874']"
2908,cup,Feb,29,09:04:47,mail-0,dovecot,"imap-login: Login: user=<tiny>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5120, secured, session=<pEntPrOfDI9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<tiny>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5120', 'session=<pEntPrOfDI9/AAAB>']"
2909,cup,Feb,29,09:04:47,mail-0,dovecot,"imap(tiny): Error: file_dotlock_create(/var/mail/tiny) failed: Permission denied (euid=1014(tiny) egid=1014(tiny) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",99ed1872,"imap(tiny): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(tiny) egid=<*>(tiny) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/tiny', '1014', '1014', 'var/mail', '8', '0:8', '0775', 'mail']"
2910,cup,Feb,29,09:04:47,mail-0,dovecot,imap(tiny): Logged out in=79 out=873,25435735,imap(tiny): Logged out in=<*> out=<*>,"['79', '873']"
2911,cup,Feb,29,09:04:50,mail-0,dovecot,"imap-login: Login: user=<maile>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5123, secured, session=<xWMjP7OfDo9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<maile>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5123', 'session=<xWMjP7OfDo9/AAAB>']"
2912,cup,Feb,29,09:04:50,mail-0,dovecot,"imap(maile): Error: file_dotlock_create(/var/mail/maile) failed: Permission denied (euid=1003(maile) egid=1003(maile) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",0aa1642d,"imap(maile): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(maile) egid=<*>(maile) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/maile', '1003', '1003', 'var/mail', '8', '0:8', '0775', 'mail']"
2913,cup,Feb,29,09:04:50,mail-0,dovecot,imap(maile): Logged out in=79 out=876,91ae1219,imap(maile): Logged out in=<*> out=<*>,"['79', '876']"
2914,cup,Feb,29,09:05:06,mail-0,dovecot,"imap-login: Login: user=<georgie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5126, secured, session=<IgEXQLOfEI9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<georgie>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5126', 'session=<IgEXQLOfEI9/AAAB>']"
2915,cup,Feb,29,09:05:06,mail-0,dovecot,"imap(georgie): Error: file_dotlock_create(/var/mail/georgie) failed: Permission denied (euid=1006(georgie) egid=1006(georgie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",52ef514c,"imap(georgie): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(georgie) egid=<*>(georgie) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/georgie', '1006', '1006', 'var/mail', '8', '0:8', '0775', 'mail']"
2916,cup,Feb,29,09:05:06,mail-0,dovecot,imap(georgie): Logged out in=79 out=876,b287254d,imap(georgie): Logged out in=<*> out=<*>,"['79', '876']"
2917,cup,Feb,29,09:05:18,mail-0,dovecot,"imap-login: Login: user=<irwin>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5128, secured, session=<8f7HQLOfEo9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<irwin>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5128', 'session=<8f7HQLOfEo9/AAAB>']"
2918,cup,Feb,29,09:05:18,mail-0,dovecot,"imap(irwin): Error: file_dotlock_create(/var/mail/irwin) failed: Permission denied (euid=1011(irwin) egid=1011(irwin) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",ef9bd461,"imap(irwin): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(irwin) egid=<*>(irwin) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/irwin', '1011', '1011', 'var/mail', '8', '0:8', '0775', 'mail']"
2919,cup,Feb,29,09:05:18,mail-0,dovecot,imap(irwin): Logged out in=79 out=874,36648ccb,imap(irwin): Logged out in=<*> out=<*>,"['79', '874']"
2920,cup,Feb,29,09:05:31,mail-0,dovecot,"imap-login: Login: user=<tiny>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5132, secured, session=<ulCPQbOfFo9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<tiny>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5132', 'session=<ulCPQbOfFo9/AAAB>']"
2921,cup,Feb,29,09:05:31,mail-0,dovecot,"imap(tiny): Error: file_dotlock_create(/var/mail/tiny) failed: Permission denied (euid=1014(tiny) egid=1014(tiny) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",99ed1872,"imap(tiny): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(tiny) egid=<*>(tiny) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/tiny', '1014', '1014', 'var/mail', '8', '0:8', '0775', 'mail']"
2922,cup,Feb,29,09:05:31,mail-0,dovecot,imap(tiny): Logged out in=79 out=873,25435735,imap(tiny): Logged out in=<*> out=<*>,"['79', '873']"
2923,cup,Feb,29,09:05:35,mail-0,dovecot,"imap-login: Login: user=<tiny>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5134, secured, session=<pC3JQbOfGI9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<tiny>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5134', 'session=<pC3JQbOfGI9/AAAB>']"
2924,cup,Feb,29,09:05:35,mail-0,dovecot,imap(tiny): Logged out in=39 out=551,25435735,imap(tiny): Logged out in=<*> out=<*>,"['39', '551']"
2925,cup,Feb,29,09:05:35,mail-0,dovecot,"imap-login: Login: user=<tiny>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=5137, secured, session=<lI/RQbOfGo9/AAAB>",209639ee,"imap-login: Login: <*> method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['user=<tiny>,', 'PLAIN', '127.0.0.1', '127.0.0.1', '5137', 'session=<lI/RQbOfGo9/AAAB>']"
2926,cup,Feb,29,09:05:35,mail-0,dovecot,"imap(tiny): Error: file_dotlock_create(/var/mail/tiny) failed: Permission denied (euid=1014(tiny) egid=1014(tiny) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",99ed1872,"imap(tiny): Error: file_dotlock_create(/<*>) failed: Permission denied (euid=<*>(tiny) egid=<*>(tiny) missing +w perm: /<*>, we're not in group <*>(mail), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['var/mail/tiny', '1014', '1014', 'var/mail', '8', '0:8', '0775', 'mail']"
