LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
894,Server,Mar,9,22:18:03,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
895,Server,Mar,9,22:18:03,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
896,Server,Mar,9,22:18:26,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/sbin/ausearch -k ftp,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/sbin/ausearch', '-k ftp']"
897,Server,Mar,9,22:18:26,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
898,Server,Mar,9,22:18:26,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
899,Server,Mar,9,22:20:07,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/sbin/ausearch -k ftp,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/sbin/ausearch', '-k ftp']"
900,Server,Mar,9,22:20:07,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
901,Server,Mar,9,22:20:07,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
902,Server,Mar,9,22:21:10,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/nano /etc/audit/auditd.conf,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/nano /etc/audit/auditd.conf']"
903,Server,Mar,9,22:21:10,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
904,Server,Mar,9,22:21:37,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
905,Server,Mar,9,22:34:54,UbuntuApp,sshd[9087],Did not receive identification string from 192.241.233.184 port 44266,cf94a865,Did not receive identification string from <*> port <*>,"['192.241.233.184', '44266']"
906,Server,Mar,9,22:39:01,UbuntuApp,CRON[9340],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
907,Server,Mar,9,22:39:01,UbuntuApp,CRON[9340],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
908,Server,Mar,9,22:52:25,UbuntuApp,sudo,sepses : TTY=pts/3 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/nano /etc/vsftpd.conf,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/3', '/home/sepses', 'root', '/bin/nano /etc/vsftpd.conf']"
909,Server,Mar,9,22:52:25,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
910,Server,Mar,9,22:53:33,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
911,Server,Mar,9,22:58:41,UbuntuApp,sudo,sepses : TTY=pts/3 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/nano /etc/vsftpd.userlist,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/3', '/home/sepses', 'root', '/bin/nano /etc/vsftpd.userlist']"
912,Server,Mar,9,22:58:41,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
913,Server,Mar,9,22:58:44,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
914,Server,Mar,9,22:59:08,UbuntuApp,sudo,sepses : TTY=pts/3 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/sbin/adduser ftp_akep,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/3', '/home/sepses', 'root', '/usr/sbin/adduser ftp_akep']"
915,Server,Mar,9,22:59:08,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
916,Server,Mar,9,22:59:08,UbuntuApp,groupadd[10591],"group added to /etc/group: name=ftp_akep, GID=1001",c03bd4fe,"group added to /<*>: name=<*>, GID=<*>","['etc/group', 'ftp_akep', '1001']"
917,Server,Mar,9,22:59:08,UbuntuApp,groupadd[10591],group added to /etc/gshadow: name=ftp_akep,a4d94e58,group added to /<*>: name=<*>,"['etc/gshadow', 'ftp_akep']"
918,Server,Mar,9,22:59:08,UbuntuApp,groupadd[10591],"new group: name=ftp_akep, GID=1001",53ce8466,"new group: name=<*>, GID=<*>","['ftp_akep', '1001']"
919,Server,Mar,9,22:59:08,UbuntuApp,useradd[10595],"new user: name=ftp_akep, UID=1001, GID=1001, home=/home/ftp_akep, shell=/bin/bash",24794b0b,"new user: name=<*>, UID=<*>, GID=<*>, home=<*>, shell=<*>","['ftp_akep', '1001', '1001', '/home/ftp_akep', '/bin/bash']"
920,Server,Mar,9,22:59:24,UbuntuApp,passwd[10603],pam_unix(passwd:chauthtok): password changed for ftp_akep,cba0c267,pam_unix(passwd:<*>): password changed for <*>,"['chauthtok', 'ftp_akep']"
921,Server,Mar,9,22:59:24,UbuntuApp,passwd[10603],gkr-pam: couldn't update the login keyring password: no old password was entered,8d5f78a4,gkr-pam: couldn't update the login keyring password: no old password was entered,[]
922,Server,Mar,9,22:59:53,UbuntuApp,chfn[10617],changed user 'ftp_akep' information,5bd4dea5,changed user <*> information,"[""'ftp_akep'""]"
923,Server,Mar,9,22:59:57,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
924,Server,Mar,9,23:00:17,UbuntuApp,sudo,sepses : TTY=pts/3 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/nano /etc/vsftpd.userlist,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/3', '/home/sepses', 'root', '/bin/nano /etc/vsftpd.userlist']"
925,Server,Mar,9,23:00:17,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
926,Server,Mar,9,23:00:26,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
927,Server,Mar,9,23:02:25,UbuntuApp,sshd[10796],Did not receive identification string from 193.70.43.220 port 53572,cf94a865,Did not receive identification string from <*> port <*>,"['193.70.43.220', '53572']"
928,Server,Mar,9,23:03:24,UbuntuApp,sshd[10881],Invalid user bdos from 193.70.43.220 port 53804,38dda80a,Invalid user <*> from <*> port <*>,"['bdos', '193.70.43.220', '53804']"
929,Server,Mar,9,23:03:24,UbuntuApp,sshd[10881],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
930,Server,Mar,9,23:03:24,UbuntuApp,sshd[10881],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
931,Server,Mar,9,23:03:26,UbuntuApp,sshd[10881],Failed password for invalid user bdos from 193.70.43.220 port 53804 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['bdos', '193.70.43.220', '53804', '2']"
932,Server,Mar,9,23:03:26,UbuntuApp,sshd[10881],"Received disconnect from 193.70.43.220 port 53804:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '53804:11', 'preauth']"
933,Server,Mar,9,23:03:26,UbuntuApp,sshd[10881],Disconnected from invalid user bdos 193.70.43.220 port 53804 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'bdos 193.70.43.220', '53804', 'preauth']"
934,Server,Mar,9,23:03:29,UbuntuApp,sshd[10887],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
935,Server,Mar,9,23:03:31,UbuntuApp,sshd[10887],Failed password for root from 193.70.43.220 port 32870 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '32870', '2']"
936,Server,Mar,9,23:03:31,UbuntuApp,sshd[10887],"Received disconnect from 193.70.43.220 port 32870:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '32870:11', 'preauth']"
937,Server,Mar,9,23:03:31,UbuntuApp,sshd[10887],Disconnected from authenticating user root 193.70.43.220 port 32870 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '32870', 'preauth']"
938,Server,Mar,9,23:03:35,UbuntuApp,sshd[10893],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
939,Server,Mar,9,23:03:36,UbuntuApp,sshd[10893],Failed password for root from 193.70.43.220 port 40278 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '40278', '2']"
940,Server,Mar,9,23:03:36,UbuntuApp,sshd[10893],"Received disconnect from 193.70.43.220 port 40278:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '40278:11', 'preauth']"
941,Server,Mar,9,23:03:36,UbuntuApp,sshd[10893],Disconnected from authenticating user root 193.70.43.220 port 40278 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '40278', 'preauth']"
942,Server,Mar,9,23:03:40,UbuntuApp,sshd[10901],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
943,Server,Mar,9,23:03:42,UbuntuApp,sshd[10901],Failed password for root from 193.70.43.220 port 47036 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '47036', '2']"
944,Server,Mar,9,23:03:42,UbuntuApp,sshd[10901],"Received disconnect from 193.70.43.220 port 47036:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '47036:11', 'preauth']"
945,Server,Mar,9,23:03:42,UbuntuApp,sshd[10901],Disconnected from authenticating user root 193.70.43.220 port 47036 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '47036', 'preauth']"
946,Server,Mar,9,23:03:45,UbuntuApp,sshd[10907],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
947,Server,Mar,9,23:03:47,UbuntuApp,sshd[10907],Failed password for root from 193.70.43.220 port 53712 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '53712', '2']"
948,Server,Mar,9,23:03:47,UbuntuApp,sshd[10907],"Received disconnect from 193.70.43.220 port 53712:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '53712:11', 'preauth']"
949,Server,Mar,9,23:03:47,UbuntuApp,sshd[10907],Disconnected from authenticating user root 193.70.43.220 port 53712 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '53712', 'preauth']"
950,Server,Mar,9,23:03:51,UbuntuApp,sshd[10913],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
951,Server,Mar,9,23:03:53,UbuntuApp,sshd[10913],Failed password for root from 193.70.43.220 port 60938 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '60938', '2']"
952,Server,Mar,9,23:03:53,UbuntuApp,sshd[10913],"Received disconnect from 193.70.43.220 port 60938:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '60938:11', 'preauth']"
953,Server,Mar,9,23:03:53,UbuntuApp,sshd[10913],Disconnected from authenticating user root 193.70.43.220 port 60938 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '60938', 'preauth']"
954,Server,Mar,9,23:03:56,UbuntuApp,sshd[10923],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
955,Server,Mar,9,23:03:59,UbuntuApp,sshd[10923],Failed password for root from 193.70.43.220 port 40036 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '40036', '2']"
956,Server,Mar,9,23:03:59,UbuntuApp,sshd[10923],"Received disconnect from 193.70.43.220 port 40036:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '40036:11', 'preauth']"
957,Server,Mar,9,23:03:59,UbuntuApp,sshd[10923],Disconnected from authenticating user root 193.70.43.220 port 40036 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '40036', 'preauth']"
958,Server,Mar,9,23:04:01,UbuntuApp,sshd[10925],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
959,Server,Mar,9,23:04:03,UbuntuApp,sshd[10925],Failed password for root from 193.70.43.220 port 46458 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '46458', '2']"
960,Server,Mar,9,23:04:03,UbuntuApp,sshd[10925],"Received disconnect from 193.70.43.220 port 46458:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '46458:11', 'preauth']"
961,Server,Mar,9,23:04:03,UbuntuApp,sshd[10925],Disconnected from authenticating user root 193.70.43.220 port 46458 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '46458', 'preauth']"
962,Server,Mar,9,23:04:06,UbuntuApp,sshd[10931],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
963,Server,Mar,9,23:04:07,UbuntuApp,sshd[10931],Failed password for root from 193.70.43.220 port 52978 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '52978', '2']"
964,Server,Mar,9,23:04:07,UbuntuApp,sshd[10931],"Received disconnect from 193.70.43.220 port 52978:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '52978:11', 'preauth']"
965,Server,Mar,9,23:04:07,UbuntuApp,sshd[10931],Disconnected from authenticating user root 193.70.43.220 port 52978 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '52978', 'preauth']"
966,Server,Mar,9,23:04:11,UbuntuApp,sshd[10943],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
967,Server,Mar,9,23:04:12,UbuntuApp,sshd[10943],Failed password for root from 193.70.43.220 port 59650 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '59650', '2']"
968,Server,Mar,9,23:04:12,UbuntuApp,sshd[10943],"Received disconnect from 193.70.43.220 port 59650:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '59650:11', 'preauth']"
969,Server,Mar,9,23:04:12,UbuntuApp,sshd[10943],Disconnected from authenticating user root 193.70.43.220 port 59650 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '59650', 'preauth']"
970,Server,Mar,9,23:04:16,UbuntuApp,sshd[10949],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
971,Server,Mar,9,23:04:17,UbuntuApp,sshd[10949],Failed password for root from 193.70.43.220 port 38030 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '38030', '2']"
972,Server,Mar,9,23:04:17,UbuntuApp,sshd[10949],"Received disconnect from 193.70.43.220 port 38030:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '38030:11', 'preauth']"
973,Server,Mar,9,23:04:17,UbuntuApp,sshd[10949],Disconnected from authenticating user root 193.70.43.220 port 38030 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '38030', 'preauth']"
974,Server,Mar,9,23:04:21,UbuntuApp,sshd[10958],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
975,Server,Mar,9,23:04:23,UbuntuApp,sshd[10958],Failed password for root from 193.70.43.220 port 44736 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '44736', '2']"
976,Server,Mar,9,23:04:23,UbuntuApp,sshd[10958],"Received disconnect from 193.70.43.220 port 44736:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '44736:11', 'preauth']"
977,Server,Mar,9,23:04:23,UbuntuApp,sshd[10958],Disconnected from authenticating user root 193.70.43.220 port 44736 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '44736', 'preauth']"
978,Server,Mar,9,23:04:26,UbuntuApp,sshd[10966],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
979,Server,Mar,9,23:04:28,UbuntuApp,sshd[10966],Failed password for root from 193.70.43.220 port 51736 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '51736', '2']"
980,Server,Mar,9,23:04:28,UbuntuApp,sshd[10966],"Received disconnect from 193.70.43.220 port 51736:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '51736:11', 'preauth']"
981,Server,Mar,9,23:04:28,UbuntuApp,sshd[10966],Disconnected from authenticating user root 193.70.43.220 port 51736 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '51736', 'preauth']"
982,Server,Mar,9,23:04:31,UbuntuApp,sshd[10972],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
983,Server,Mar,9,23:04:33,UbuntuApp,sshd[10972],Failed password for root from 193.70.43.220 port 58306 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '58306', '2']"
984,Server,Mar,9,23:04:33,UbuntuApp,sshd[10972],"Received disconnect from 193.70.43.220 port 58306:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '58306:11', 'preauth']"
985,Server,Mar,9,23:04:33,UbuntuApp,sshd[10972],Disconnected from authenticating user root 193.70.43.220 port 58306 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '58306', 'preauth']"
986,Server,Mar,9,23:04:36,UbuntuApp,sshd[10978],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
987,Server,Mar,9,23:04:38,UbuntuApp,sshd[10978],Failed password for root from 193.70.43.220 port 37422 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '37422', '2']"
988,Server,Mar,9,23:04:38,UbuntuApp,sshd[10978],"Received disconnect from 193.70.43.220 port 37422:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '37422:11', 'preauth']"
989,Server,Mar,9,23:04:38,UbuntuApp,sshd[10978],Disconnected from authenticating user root 193.70.43.220 port 37422 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '37422', 'preauth']"
990,Server,Mar,9,23:04:41,UbuntuApp,sshd[10984],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
991,Server,Mar,9,23:04:43,UbuntuApp,sshd[10984],Failed password for root from 193.70.43.220 port 44034 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '44034', '2']"
992,Server,Mar,9,23:04:43,UbuntuApp,sshd[10984],"Received disconnect from 193.70.43.220 port 44034:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '44034:11', 'preauth']"
993,Server,Mar,9,23:04:43,UbuntuApp,sshd[10984],Disconnected from authenticating user root 193.70.43.220 port 44034 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '44034', 'preauth']"
994,Server,Mar,9,23:04:47,UbuntuApp,sshd[10994],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
995,Server,Mar,9,23:04:48,UbuntuApp,sshd[10994],Failed password for root from 193.70.43.220 port 51136 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '193.70.43.220', '51136', '2']"
996,Server,Mar,9,23:04:48,UbuntuApp,sshd[10994],"Received disconnect from 193.70.43.220 port 51136:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '51136:11', 'preauth']"
997,Server,Mar,9,23:04:48,UbuntuApp,sshd[10994],Disconnected from authenticating user root 193.70.43.220 port 51136 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 193.70.43.220', '51136', 'preauth']"
998,Server,Mar,9,23:04:52,UbuntuApp,sshd[11000],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220', 'root']"
